FID,ASA,CTEXP,eTH,eU,KPERC,MAGIGRF,MDT,ThetaMap,THKRAZAO,UKRAZAO,UTHRAZAO,X,Y,Cod_Litho,Geologia_R,INDICELATE
34524,0.061380781,9.2602,15.35,0.708,2.9188,-4.97,949.554,0.952741785,5.1858,0.2518,0.0484,325578.2,7946432.4,4, Mata da Corda,0.9059427198805522
34525,0.060378759,9.2581,15.4255,0.5645,2.9654,-4.813,949.497,0.891965352,5.1684,0.2474,0.0477,325578.1,7946440.2,4, Mata da Corda,0.7804898560220916
34526,0.059393294,9.256,15.501,0.421,3.012,-4.567,949.44,0.833787247,5.151,0.243,0.047,325578.0,7946448.0,4, Mata da Corda,0.6235857017333969
34527,0.059057361,9.3738,15.6659,0.46,3.0419,-4.469,950.132,0.810637136,5.1306,0.2399,0.0466,325578.0,7946455.9,4, Mata da Corda,0.661676844232522
34528,0.058385494,9.4916,15.8308,0.499,3.0718,-4.265,950.824,0.761874153,5.1102,0.2368,0.0462,325578.0,7946463.8,4, Mata da Corda,0.6970026662425024
34529,0.057377693,9.6094,15.9957,0.538,3.1017,-3.924,951.516,0.681197836,5.0898,0.2337,0.0458,325578.0,7946471.7,4, Mata da Corda,0.7297745127300098
34530,0.057041759,9.7272,16.1606,0.577,3.1316,-3.798,952.208,0.651795728,5.0694,0.2306,0.0454,325578.0,7946479.6,4, Mata da Corda,0.760196369400224
34531,0.056117942,9.845,16.3255,0.616,3.1615,-3.405,952.9,0.562163223,5.049,0.2275,0.045,325578.0,7946487.5,4, Mata da Corda,0.7884615392738116
34532,0.055782009,9.9628,16.4904,0.655,3.1914,-3.274,953.592,0.525429485,5.0286,0.2244,0.0446,325578.0,7946495.4,4, Mata da Corda,0.8147507722288757
34533,0.056262455,10.0806,16.6553,0.694,3.2213,-2.976,954.284,0.475769062,5.0082,0.2213,0.0442,325578.0,7946503.3,4, Mata da Corda,0.8392314323613712
34534,0.058663424,10.1984,16.8202,0.733,3.2512,-2.622,954.976,0.477129199,4.9878,0.2182,0.0438,325578.0,7946511.2,4, Mata da Corda,0.8620573791718924
34535,0.061064393,10.3162,16.9851,0.772,3.2811,-2.273,955.668,0.478379218,4.9674,0.2151,0.0434,325578.0,7946519.1,4, Mata da Corda,0.8833693188083827
34536,0.062264878,10.434,17.15,0.811,3.311,-2.102,956.36,0.478967033,4.947,0.212,0.043,325578.0,7946527.0,4, Mata da Corda,0.9032954474024458
34537,0.06556621,10.2765,16.7867,0.734,3.309,-1.615,956.906,0.480469511,4.9255,0.2105,0.0429,325577.9,7946534.7,4, Mata da Corda,0.8442858494797906
34538,0.067967179,10.119,16.4234,0.657,3.307,-1.323,957.452,0.481468147,4.904,0.209,0.0428,325577.8,7946542.4,4, Mata da Corda,0.7786748753373307
34539,0.071568633,9.9615,16.0601,0.58,3.305,-0.881,957.998,0.482837362,4.8825,0.2075,0.0427,325577.7,7946550.1,4, Mata da Corda,0.7061015839933653
34540,0.072769117,9.804,15.6968,0.503,3.303,-0.718,958.544,0.48326292,4.861,0.206,0.0426,325577.6,7946557.8,4, Mata da Corda,0.6264592630920987
34541,0.07607045,9.6465,15.3335,0.426,3.301,-0.189,959.09,0.484362349,4.8395,0.2045,0.0425,325577.5,7946565.5,4, Mata da Corda,0.540021979896532
34542,0.077270934,9.489,14.9702,0.349,3.299,-0.009,959.636,0.484738322,4.818,0.203,0.0424,325577.4,7946573.2,4, Mata da Corda,0.4475623402642881
34543,0.078471419,9.3315,14.6069,0.272,3.297,0.168,960.182,0.485102535,4.7965,0.2015,0.0423,325577.3,7946580.9,4, Mata da Corda,0.3504172535143804
34544,0.080872388,9.174,14.2436,0.195,3.295,0.512,960.728,0.485797824,4.775,0.2,0.0422,325577.2,7946588.6,4, Mata da Corda,0.25045376703579036
34545,0.083993036,9.0165,13.8803,0.118,3.293,1.001,961.274,0.486198204,4.7535,0.1985,0.0421,325577.1,7946596.3,4, Mata da Corda,0.14990875055021682
34546,0.082929062,8.859,13.517,0.041,3.291,1.552,961.82,0.460318332,4.732,0.197,0.042,325577.0,7946604.0,4, Mata da Corda,0.05112458548563765
34547,0.081952936,9.0246,13.6695,0.1148,3.34,1.749,961.096,0.446303943,4.7111,0.1972,0.0422,325577.0,7946611.8,4, Mata da Corda,0.1397530319692278
34548,0.080000683,9.1902,13.822,0.1886,3.389,2.149,960.372,0.415850998,4.6902,0.1974,0.0424,325577.0,7946619.6,4, Mata da Corda,0.2231892116907395
34549,0.077072304,9.3558,13.9745,0.2624,3.438,2.786,959.648,0.362345662,4.6693,0.1976,0.0426,325577.0,7946627.4,4, Mata da Corda,0.30081846992781763
34550,0.07634021,9.5214,14.127,0.3362,3.487,3.015,958.924,0.347035859,4.6484,0.1978,0.0428,325577.0,7946635.2,4, Mata da Corda,0.37238574616164755
34551,0.075364083,9.687,14.2795,0.41,3.536,3.251,958.2,0.325049026,4.6275,0.198,0.043,325577.0,7946643.0,4, Mata da Corda,0.43792174151799534
34552,0.072435705,9.8526,14.432,0.4838,3.585,3.985,957.476,0.243260673,4.6066,0.1982,0.0432,325577.0,7946650.8,4, Mata da Corda,0.4976599425434207
34553,0.070483452,10.0182,14.5845,0.5576,3.634,4.482,956.752,0.162055554,4.5857,0.1984,0.0434,325577.0,7946658.6,4, Mata da Corda,0.5519611278054255
34554,0.069507326,10.1838,14.737,0.6314,3.683,4.732,956.028,0.095829139,4.5648,0.1986,0.0436,325577.0,7946666.4,4, Mata da Corda,0.601253143345394
34555,0.061415492,10.291,18.187,0.546,3.133,9.752,939.6,0.063725498,4.339,0.214,0.049,325578.0,7946760.0,4, Mata da Corda,0.7911923966897958
34556,0.061445977,10.2627,17.6931,0.6144,3.1787,9.911,938.376,0.111499184,4.3248,0.2164,0.0498,325578.0,7946767.7,4, Mata da Corda,0.8219261370814243
34557,0.061486623,10.2344,17.1992,0.6828,3.2244,10.068,937.152,0.153619149,4.3106,0.2188,0.0506,325578.0,7946775.4,4, Mata da Corda,0.8461559885925259
34558,0.061649209,10.2061,16.7053,0.7512,3.2701,10.687,935.928,0.26139421,4.2964,0.2212,0.0514,325578.0,7946783.1,4, Mata da Corda,0.8650597647988598
34559,0.233950604,9.4366,14.2403,0.3156,3.4181,47.53,929.442,0.897814483,4.2607,0.2039,0.0468,325970.7,7946986.2,4, Mata da Corda,0.36722008868456424
34560,0.236287572,9.2884,14.3362,0.1704,3.3644,48.132,930.648,0.909373005,4.3318,0.2166,0.0492,325970.8,7946978.8,4, Mata da Corda,0.21255823333356466
34561,0.244856455,9.1402,14.4321,0.0252,3.3107,49.862,931.854,0.949080419,4.4029,0.2293,0.0516,325970.9,7946971.4,4, Mata da Corda,0.033168902740478734
34562,0.247972412,8.992,14.528,0.0001,3.257,50.406,933.06,0.96257495,4.474,0.242,0.054,325971.0,7946964.0,4, Mata da Corda,0.00013695260937398443
34563,0.256541295,9.1719,14.5996,0.0393,3.2937,51.941,934.614,0.997411757,4.5864,0.2604,0.0562,325971.1,7946956.6,4, Mata da Corda,0.05283977685613536
34564,0.26277321,9.3518,14.6712,0.1986,3.3304,52.877,936.168,1.020871295,4.6988,0.2788,0.0584,325971.2,7946949.2,4, Mata da Corda,0.2568909091301204
34565,0.268226135,9.5317,14.7428,0.3579,3.3671,53.743,937.722,1.040247345,4.8112,0.2972,0.0606,325971.3,7946941.8,4, Mata da Corda,0.4355893840303206
34566,0.271342093,9.7116,14.8144,0.5172,3.4038,54.152,939.276,1.050875182,4.9236,0.3156,0.0628,325971.4,7946934.4,4, Mata da Corda,0.5842949530693039
34567,0.28029477,9.8915,14.886,0.6765,3.4405,55.291,940.83,1.078907382,5.036,0.334,0.065,325971.5,7946927.0,4, Mata da Corda,0.7049301502814193
34568,0.285747262,10.0714,14.9576,0.8358,3.4772,56.001,942.384,1.095510351,5.1484,0.3524,0.0672,325971.6,7946919.6,4, Mata da Corda,0.8020944888335181
34569,0.29197868,10.2513,15.0292,0.9951,3.5139,56.688,943.938,1.113564325,5.2608,0.3708,0.0694,325971.7,7946912.2,4, Mata da Corda,0.8806320046132422
34570,0.297431171,10.4312,15.1008,1.1544,3.5506,57.37,945.492,1.128617592,5.3732,0.3892,0.0716,325971.8,7946904.8,4, Mata da Corda,0.9446812272877947
34571,0.308953285,10.6111,15.1724,1.3137,3.5873,58.04,947.046,1.134530237,5.4856,0.4076,0.0738,325971.9,7946897.4,4, Mata da Corda,0.9974980306813939
34572,0.32420824,10.791,15.244,1.473,3.624,58.367,948.6,1.126245988,5.598,0.426,0.076,325972.0,7946890.0,4, Mata da Corda,1.041560717884795
34573,0.366159367,11.0266,16.3803,1.4101,3.5912,59.392,950.141,1.106895451,5.7531,0.4499,0.0777,325972.1,7946882.7,4, Mata da Corda,1.0615640961754838
34574,0.396669278,11.2622,17.5166,1.3472,3.5584,60.098,951.682,1.095304293,5.9082,0.4738,0.0794,325972.2,7946875.4,4, Mata da Corda,1.0783212859558897
34575,0.423365449,11.4978,18.6529,1.2843,3.5256,60.79,953.223,1.086486363,6.0633,0.4977,0.0811,325972.3,7946868.1,4, Mata da Corda,1.0921719478356398
34576,0.450841111,11.7334,19.7892,1.2214,3.4928,61.425,954.764,1.079049289,6.2184,0.5216,0.0828,325972.4,7946860.8,4, Mata da Corda,1.1033698768691989
34577,0.492904317,11.969,20.9255,1.1585,3.46,62.195,956.305,1.068430056,6.3735,0.5455,0.0845,325972.5,7946853.5,4, Mata da Corda,1.1120942880261864
34578,0.508200028,12.2046,22.0618,1.0956,3.4272,62.38,957.846,1.064991173,6.5286,0.5694,0.0862,325972.6,7946846.2,4, Mata da Corda,1.1184568809707551
34579,0.534967523,12.4402,23.1981,1.0327,3.3944,62.607,959.387,1.059432458,6.6837,0.5933,0.0879,325972.7,7946838.9,4, Mata da Corda,1.1225049672171714
34580,0.565558945,12.6758,24.3344,0.9698,3.3616,62.59,960.928,1.053705835,6.8388,0.6172,0.0896,325972.8,7946831.6,4, Mata da Corda,1.124220614310876
34581,0.59232644,12.9114,25.4707,0.9069,3.3288,62.271,962.469,1.049167051,6.9939,0.6411,0.0913,325972.9,7946824.3,4, Mata da Corda,1.123515350407472
34582,0.607622151,13.147,26.607,0.844,3.296,61.973,964.01,1.04674818,7.149,0.665,0.093,325973.0,7946817.0,4, Mata da Corda,1.1202194193124757
34583,0.649685357,13.2669,26.2463,1.1874,3.2954,60.447,965.04,1.04066861,7.3413,0.6935,0.0942,325973.2,7946809.7,4, Mata da Corda,1.2354953845086425
34584,0.662497026,13.3868,25.8856,1.5308,3.2948,59.707,966.07,1.039472449,7.5336,0.722,0.0954,325973.4,7946802.4,4, Mata da Corda,1.3034006160645348
34585,0.685415208,13.5067,25.5249,1.8742,3.2942,56.662,967.1,1.015032074,7.7259,0.7505,0.0966,325973.6,7946795.1,4, Mata da Corda,1.3477310864565832
34586,0.685276777,13.6266,25.1642,2.2176,3.2936,53.899,968.13,0.979948996,7.9182,0.779,0.0978,325973.8,7946787.8,4, Mata da Corda,1.3788001469307434
34587,0.685224866,13.7465,24.8035,2.561,3.293,52.301,969.16,0.966576684,8.1105,0.8075,0.099,325974.0,7946780.5,4, Mata da Corda,1.4017154475887752
34588,0.685034524,13.8664,24.4428,2.9044,3.2924,46.614,970.19,0.916413157,8.3028,0.836,0.1002,325974.2,7946773.2,4, Mata da Corda,1.4192741394657422
34589,0.684896094,13.9863,24.0821,3.2478,3.2918,42.112,971.22,0.878670939,8.4951,0.8645,0.1014,325974.4,7946765.9,4, Mata da Corda,1.4331300810571999
34590,0.684844182,14.1062,23.7214,3.5912,3.2912,39.663,972.25,0.864208412,8.6874,0.893,0.1026,325974.6,7946758.6,4, Mata da Corda,1.4443214356947314
34591,0.686298527,14.2261,23.3607,3.9346,3.2906,31.565,973.28,0.810052621,8.8797,0.9215,0.1038,325974.8,7946751.3,4, Mata da Corda,1.4535317938665901
34592,0.68621221,14.346,23.0,4.278,3.29,25.63,974.31,0.773770022,9.072,0.95,0.105,325975.0,7946744.0,4, Mata da Corda,1.4612291683227703
34593,0.686113562,14.4462,23.6495,4.2369,3.2506,19.371,975.135,0.730563383,9.2839,0.9802,0.1057,325975.1,7946736.7,4, Mata da Corda,1.4657321234911402
34594,0.686027245,14.5464,24.299,4.1958,3.2112,12.883,975.96,0.69096199,9.4958,1.0104,0.1064,325975.2,7946729.4,4, Mata da Corda,1.4699971110617545
34595,0.685977921,14.6466,24.9485,4.1547,3.1718,9.586,976.785,0.667455961,9.7077,1.0406,0.1071,325975.3,7946722.1,4, Mata da Corda,1.4740422401420084
34596,0.685854611,14.7468,25.598,4.1136,3.1324,-0.354,977.61,0.605316062,9.9196,1.0708,0.1078,325975.4,7946714.8,4, Mata da Corda,1.4778838371615441
34597,0.685805287,14.847,26.2475,4.0725,3.093,-3.642,978.435,0.578844466,10.1315,1.101,0.1085,325975.5,7946707.5,4, Mata da Corda,1.481536658107145
34598,0.685669646,14.9472,26.897,4.0314,3.0536,-13.244,979.26,0.499687745,10.3434,1.1312,0.1092,325975.6,7946700.2,4, Mata da Corda,1.4850140713550404
34599,0.687540944,15.0474,27.5465,3.9903,3.0142,-16.341,980.085,0.547505314,10.5553,1.1614,0.1099,325975.7,7946692.9,4, Mata da Corda,1.4883282157091287
34600,0.694345921,15.1476,28.196,3.9492,2.9748,-25.14,980.91,0.662406419,10.7672,1.1916,0.1106,325975.8,7946685.6,4, Mata da Corda,1.4914901374524294
34601,0.697508976,15.2478,28.8455,3.9081,2.9354,-30.535,981.735,0.726123812,10.9791,1.2218,0.1113,325975.9,7946678.3,4, Mata da Corda,1.4945099095699943
34602,0.698864571,15.348,29.495,3.867,2.896,-33.078,982.56,0.75189224,11.191,1.252,0.112,325976.0,7946671.0,4, Mata da Corda,1.497396735773411
34603,0.703835087,15.5525,30.1454,3.7999,2.9369,-40.064,982.721,0.840176814,11.3858,1.279,0.1124,325976.0,7946663.8,4, Mata da Corda,1.4956398665441155
34604,0.705642548,15.757,30.7958,3.7328,2.9778,-42.178,982.882,0.870272646,11.5806,1.306,0.1128,325976.0,7946656.6,4, Mata da Corda,1.4938114044204382
34605,0.710613063,15.9615,31.4462,3.6657,3.0187,-47.895,983.043,0.948683936,11.7754,1.333,0.1132,325976.0,7946649.4,4, Mata da Corda,1.4919080293903566
34606,0.711968659,16.166,32.0966,3.5986,3.0596,-49.597,983.204,0.969113312,11.9702,1.36,0.1136,325976.0,7946642.2,4, Mata da Corda,1.4899261316236074
34607,0.718746635,16.3705,32.747,3.5315,3.1005,-55.456,983.365,1.066301723,12.165,1.387,0.114,325976.0,7946635.0,4, Mata da Corda,1.4878617892200496
34608,0.72010223,16.575,33.3974,3.4644,3.1414,-56.687,983.526,1.084880153,12.3598,1.414,0.1144,325976.0,7946627.8,4, Mata da Corda,1.4857107428864416
34609,0.723265286,16.7795,34.0478,3.3973,3.1823,-58.877,983.687,1.127283134,12.5546,1.441,0.1148,325976.0,7946620.6,4, Mata da Corda,1.483468367206453
34610,0.726880206,16.984,34.6982,3.3302,3.2232,-60.704,983.848,1.174286527,12.7494,1.468,0.1152,325976.0,7946613.4,4, Mata da Corda,1.4811296381052885
34611,0.728235801,17.1885,35.3486,3.2631,3.2641,-61.476,984.009,1.191552277,12.9442,1.495,0.1156,325976.0,7946606.2,4, Mata da Corda,1.4786890960376158
34612,0.731850722,17.393,35.999,3.196,3.305,-62.727,984.17,1.236730684,13.139,1.522,0.116,325976.0,7946599.0,4, Mata da Corda,1.476140804343325
34613,0.704800377,17.4148,36.6935,3.2384,3.1687,-63.814,983.396,1.232356907,13.2616,1.5383,0.1161,325976.0,7946591.8,4, Mata da Corda,1.4864993087491687
34614,0.680340561,17.4366,37.388,3.2808,3.0324,-64.046,982.622,1.2176854,13.3842,1.5546,0.1162,325976.0,7946584.6,4, Mata da Corda,1.49597086452423
34615,0.652386485,17.4584,38.0825,3.3232,2.8961,-63.913,981.848,1.199460298,13.5068,1.5709,0.1163,325976.0,7946577.4,4, Mata da Corda,1.5046187994555333
34616,0.641903707,17.4802,38.777,3.3656,2.7598,-63.716,981.074,1.192180961,13.6294,1.5872,0.1164,325976.0,7946570.2,4, Mata da Corda,1.512502014828474
34617,0.589489816,17.502,39.4715,3.408,2.6235,-62.149,980.3,1.151502593,13.752,1.6035,0.1165,325976.0,7946563.0,4, Mata da Corda,1.5196752061731773
34618,0.579007037,17.5238,40.166,3.4504,2.4872,-61.578,979.526,1.142385233,13.8746,1.6198,0.1166,325976.0,7946555.8,4, Mata da Corda,1.5261891023372527
34619,0.554547221,17.5456,40.8605,3.4928,2.3509,-60.269,978.752,1.119603658,13.9972,1.6361,0.1167,325976.0,7946548.6,4, Mata da Corda,1.532090712428765
34620,0.526593146,17.5674,41.555,3.5352,2.2146,-58.766,977.978,1.090612922,14.1198,1.6524,0.1168,325976.0,7946541.4,4, Mata da Corda,1.5374235730710075
34621,0.516110368,17.5892,42.2495,3.5776,2.0783,-57.951,977.204,1.078808639,14.2424,1.6687,0.1169,325976.0,7946534.2,4, Mata da Corda,1.5422279906429663
34622,0.463696476,17.611,42.944,3.62,1.942,-54.371,976.43,1.010258573,14.365,1.685,0.117,325976.0,7946527.0,4, Mata da Corda,1.546541274879486
34623,0.453213698,17.6784,42.721,3.8121,1.9459,-53.414,975.415,0.99424115,14.3644,1.6839,0.117,325975.9,7946519.8,4, Mata da Corda,1.5475498521501463
34624,0.428753882,17.7458,42.498,4.0042,1.9498,-51.454,974.4,0.953049254,14.3638,1.6828,0.117,325975.8,7946512.6,4, Mata da Corda,1.548459388657089
34625,0.414776844,17.8132,42.275,4.1963,1.9537,-50.456,973.385,0.926711257,14.3632,1.6817,0.117,325975.7,7946505.4,4, Mata da Corda,1.5492834444164552
34626,0.379784965,17.8806,42.052,4.3884,1.9576,-47.391,972.37,0.850642523,14.3626,1.6806,0.117,325975.6,7946498.2,4, Mata da Corda,1.5500332057832722
34627,0.376133372,17.948,41.829,4.5805,1.9615,-46.3,971.355,0.841126859,14.362,1.6795,0.117,325975.5,7946491.0,4, Mata da Corda,1.5507179828540745
34628,0.362744201,18.0154,41.606,4.7726,1.9654,-43.041,970.34,0.803810882,14.3614,1.6784,0.117,325975.4,7946483.8,4, Mata da Corda,1.5513455868282382
34629,0.35422382,18.0828,41.383,4.9647,1.9693,-40.906,969.325,0.777819557,14.3608,1.6773,0.117,325975.3,7946476.6,4, Mata da Corda,1.5519226198172402
34630,0.344486241,18.1502,41.16,5.1568,1.9732,-38.812,968.31,0.745599153,14.3602,1.6762,0.117,325975.2,7946469.4,4, Mata da Corda,1.5524546999164184
34631,0.335965859,18.2176,40.937,5.3489,1.9771,-36.772,967.295,0.714843778,14.3596,1.6751,0.117,325975.1,7946462.2,4, Mata da Corda,1.5529466378036776
34632,0.322576688,18.285,40.714,5.541,1.981,-33.844,966.28,0.660604273,14.359,1.674,0.117,325975.0,7946455.0,4, Mata da Corda,1.5534025766216888
34633,0.318925096,17.9014,39.558,5.4527,1.9849,-32.906,965.618,0.64431374,14.2252,1.6547,0.1167,325975.0,7946447.8,4, Mata da Corda,1.5525328674319432
34634,0.310404715,17.5178,38.402,5.3644,1.9888,-31.082,964.956,0.603251903,14.0914,1.6354,0.1164,325975.0,7946440.6,4, Mata da Corda,1.5515984205500875
34635,0.300667136,17.1342,37.246,5.2761,1.9927,-29.328,964.294,0.54991572,13.9576,1.6161,0.1161,325975.0,7946433.4,4, Mata da Corda,1.5505925720964475
34636,0.297015544,16.7506,36.09,5.1878,1.9966,-28.481,963.632,0.527709754,13.8238,1.5968,0.1158,325975.0,7946426.2,4, Mata da Corda,1.5495077606197631
34637,0.278757583,16.367,34.934,5.0995,2.0005,-25.296,962.97,0.388679082,13.69,1.5775,0.1155,325975.0,7946419.0,4, Mata da Corda,1.5483353748974114
34638,0.275105991,15.9834,33.778,5.0112,2.0044,-24.544,962.308,0.352018192,13.5562,1.5582,0.1152,325975.0,7946411.8,4, Mata da Corda,1.5470655701415612
34639,0.26658561,15.5998,32.622,4.9229,2.0083,-23.082,961.646,0.241201228,13.4224,1.5389,0.1149,325975.0,7946404.6,4, Mata da Corda,1.5456870447502
34640,0.257347441,15.2162,31.466,4.8346,2.0122,-21.632,960.984,0.094525017,13.2886,1.5196,0.1146,325975.0,7946397.4,4, Mata da Corda,1.5441867674355398
34641,0.24999235,14.8326,30.31,4.7463,2.0161,-20.165,960.322,0.092861907,13.1548,1.5003,0.1143,325975.0,7946390.2,4, Mata da Corda,1.5425496414681166
34642,0.245789441,14.449,29.154,4.658,2.02,-19.445,959.66,0.091852515,13.021,1.481,0.114,325975.0,7946383.0,4, Mata da Corda,1.540758088582955
34643,0.235282168,14.3104,28.8189,4.5084,2.0567,-17.337,959.11,0.089115918,12.7989,1.4503,0.1135,325975.0,7946375.7,4, Mata da Corda,1.5382509965800462
34644,0.22687635,14.1718,28.4838,4.3588,2.0934,-15.977,958.56,0.086674461,12.5768,1.4196,0.113,325975.0,7946368.4,4, Mata da Corda,1.5355138303678229
34645,0.219521259,14.0332,28.1487,4.2092,2.1301,-14.657,958.01,0.084320764,12.3547,1.3889,0.1125,325975.0,7946361.1,4, Mata da Corda,1.5325200297158994
34646,0.212166168,13.8946,27.8136,4.0596,2.1668,-13.383,957.46,0.081729098,12.1326,1.3582,0.112,325975.0,7946353.8,4, Mata da Corda,1.5292390486843954
34647,0.207963259,13.756,27.4785,3.91,2.2035,-12.762,956.91,0.080125411,11.9105,1.3275,0.1115,325975.0,7946346.5,4, Mata da Corda,1.5256355978430451
34648,0.196405259,13.6174,27.1434,3.7604,2.2402,-10.962,956.36,0.075160272,11.6884,1.2968,0.111,325975.0,7946339.2,4, Mata da Corda,1.5216687090809389
34649,0.189050168,13.4788,26.8083,3.6108,2.2769,-9.813,955.81,0.071480025,11.4663,1.2661,0.1105,325975.0,7946331.9,4, Mata da Corda,1.5172905730741304
34650,0.181695077,13.3402,26.4732,3.4612,2.3136,-8.71,955.26,0.067276176,11.2442,1.2354,0.11,325975.0,7946324.6,4, Mata da Corda,1.5124450829045364
34651,0.173289259,13.2016,26.1381,3.3116,2.3503,-7.662,954.71,0.061635145,11.0221,1.2047,0.1095,325975.0,7946317.3,4, Mata da Corda,1.5070659943618234
34652,0.165934168,13.063,25.803,3.162,2.387,-6.669,954.16,0.055697784,10.8,1.174,0.109,325975.0,7946310.0,4, Mata da Corda,1.501074581288038
34653,0.158579077,12.8165,25.0807,2.9966,2.4328,-5.725,953.177,0.048384553,10.5583,1.1415,0.1082,325974.9,7946302.7,4, Mata da Corda,1.4922096278683497
34654,0.154808085,12.57,24.3584,2.8312,2.4786,-5.261,952.194,0.05284445,10.3166,1.109,0.1074,325974.8,7946295.4,4, Mata da Corda,1.4819481133860164
34655,0.147426024,12.3235,23.6361,2.6658,2.5244,-3.862,951.211,0.111017631,10.0749,1.0765,0.1066,325974.7,7946288.1,4, Mata da Corda,1.470001391906913
34656,0.143113654,12.077,22.9138,2.5004,2.5702,-2.992,950.228,0.136427079,9.8332,1.044,0.1058,325974.6,7946280.8,4, Mata da Corda,1.4560037700448558
34657,0.140649443,11.8305,22.1915,2.335,2.616,-2.578,949.245,0.149604253,9.5915,1.0115,0.105,325974.5,7946273.5,4, Mata da Corda,1.4394869358469224
34658,0.133872861,11.584,21.4692,2.1696,2.6618,-1.406,948.262,0.182963465,9.3498,0.979,0.1042,325974.4,7946266.2,4, Mata da Corda,1.419844292698491
34659,0.13140865,11.3375,20.7469,2.0042,2.7076,-1.036,947.279,0.194420007,9.1081,0.9465,0.1034,325974.3,7946258.9,4, Mata da Corda,1.3962807388982674
34660,0.124632068,11.091,20.0246,1.8388,2.7534,0.022,946.296,0.224919136,8.8664,0.914,0.1026,325974.2,7946251.6,4, Mata da Corda,1.3677414913254755
34661,0.12278391,10.8445,19.3023,1.6734,2.7992,0.358,945.313,0.233081167,8.6247,0.8815,0.1018,325974.1,7946244.3,4, Mata da Corda,1.33281116080028
34662,0.117855487,10.598,18.58,1.508,2.845,1.002,944.33,0.254717866,8.383,0.849,0.101,325974.0,7946237.0,4, Mata da Corda,1.2895723199710922
34663,0.111078905,10.5537,18.4131,1.3334,2.9231,1.913,943.118,0.284532022,8.1743,0.8215,0.1,325974.0,7946229.6,4, Mata da Corda,1.2358895309552373
34664,0.106766535,10.5094,18.2462,1.1588,3.0012,2.492,941.906,0.30377299,7.9656,0.794,0.099,325974.0,7946222.2,4, Mata da Corda,1.1680795075447719
34665,0.102454165,10.4651,18.0793,0.9842,3.0793,3.044,940.694,0.323380288,7.7569,0.7665,0.098,325974.0,7946214.8,4, Mata da Corda,1.0811828231553966
